sid,Value,age,dialect,trial_type,item,group,variant,clause1voice,clause2voice,mismatch,clause1,clause2,sentence
1,1,72,American English,filler,47,D,lower-bound non-elliptical,NA,NA,NA,,,Don't do what he who doesn't hasn't yet been done.
1,1,72,American English,experimental,15,D,[P ← A],passive,active,TRUE,After the CEO was on Monday,the IRS investigated the accountant on Tuesday,After the CEO was on Monday%2C the IRS investigated the accountant on Tuesday.
1,1,72,American English,filler,16,D,lower-bound elliptical,NA,NA,NA,,,Bill admires Sarah more than she is by anyone else.
1,1,72,American English,filler,20,D,lower-bound elliptical,NA,NA,NA,,,Does he understand why and who didn't?
1,1,72,American English,experimental,13,D,[P ← P],passive,passive,FALSE,After Jill was already,the new girl was pushed again by Bill,After Jill was already%2C the new girl was pushed again by Bill.
1,5,72,American English,filler,11,D,upper-bound elliptical,NA,NA,NA,,,John knew he would fall asleep eventually%2C but he didn't know when.
1,1,72,American English,filler,40,D,lower-bound non-elliptical,NA,NA,NA,,,What did you meet a janitor that hates?
1,2,72,American English,experimental,5,D,[P ← P],passive,passive,FALSE,Before the Teaching Assistant was,the student was praised by the old schoolmaster,Before the Teaching Assistant was%2C the student was praised by the old schoolmaster.
1,1,72,American English,filler,22,D,lower-bound elliptical,NA,NA,NA,,,That Harry is a fool bothers Dick%2C and that Bill is a fool Sam.
1,5,72,American English,filler,8,D,upper-bound elliptical,NA,NA,NA,,,Somebody else should take out the garbage because I can't today.
1,3,72,American English,experimental,24,D,[A ← A],active,active,FALSE,After the professor did already,Tom criticized the local writers,After the professor did already%2C Tom criticized the local writers.
1,1,72,American English,filler,19,D,lower-bound elliptical,NA,NA,NA,,,I know why it happened but it wasn't.
1,2,72,American English,filler,46,D,lower-bound non-elliptical,NA,NA,NA,,,What do you wish that to buy would be no problem?
1,2,72,American English,experimental,16,D,[A ← A],active,active,FALSE,After the Germans did previously,the Cubans beat the volleyball team,After the Germans did previously%2C the Cubans beat the volleyball team.
1,1,72,American English,filler,18,D,lower-bound elliptical,NA,NA,NA,,,Kevin's diaper may be wet%2C but he won't.
1,2,72,American English,filler,21,D,lower-bound elliptical,NA,NA,NA,,,Betsy did after Peter went to the store.
1,1,72,American English,experimental,10,D,[A ← P],active,passive,TRUE,Before the TV networks did,the Mayor was interviewed by the newspapers,Before the TV networks did%2C the Mayor was interviewed by the newspapers.
1,4,72,American English,filler,35,D,upper-bound non-elliptical,NA,NA,NA,,,Some people's handwriting is so bad that they can't read it themselves.
1,5,72,American English,filler,2,D,upper-bound elliptical,NA,NA,NA,,,The thief was arrested and his brother was as well.
1,3,72,American English,experimental,12,D,[A ← A],active,active,FALSE,Before the insurance company did,the child’s parents blamed the doctor,Before the insurance company did%2C the child’s parents blamed the doctor.
1,1,72,American English,filler,42,D,lower-bound non-elliptical,NA,NA,NA,,,Claire isn't as fast anymore as the reporter remembers who was five years ago.
1,4,72,American English,filler,3,D,upper-bound elliptical,NA,NA,NA,,,I wish I knew where the remote control is%2C but I don't.
1,1,72,American English,experimental,22,D,[A ← P],active,passive,TRUE,After Sandra did already,the secret recipe was revealed by Kate,After Sandra did already%2C the secret recipe was revealed by Kate.
1,1,72,American English,filler,38,D,lower-bound non-elliptical,NA,NA,NA,,,Whose didn't you get email?
1,5,72,American English,filler,25,D,upper-bound non-elliptical,NA,NA,NA,,,I can't hear the announcement but I don't care.
1,3,72,American English,experimental,4,D,[A ← A],active,active,FALSE,Before the announcer did,the talk-show host hugged the winner,Before the announcer did%2C the talk-show host hugged the winner.
1,4,72,American English,filler,4,D,upper-bound elliptical,NA,NA,NA,,,Some guests brought drinks to the party although they didn't have to.
1,1,72,American English,filler,39,D,lower-bound non-elliptical,NA,NA,NA,,,Most photographers forget whose they took picture within a day.
1,3,72,American English,experimental,20,D,[A ← A],active,active,FALSE,After Sally did previously,Jill photographed the house,After Sally did previously%2C Jill photographed the house.
1,1,72,American English,filler,45,D,lower-bound non-elliptical,NA,NA,NA,,,The mechanic didn't know what the attempt to repair ultimately damaged the car.
1,5,72,American English,filler,34,D,upper-bound non-elliptical,NA,NA,NA,,,Environmentally aware citizens recycle plastic bags.
1,1,72,American English,experimental,14,D,[A ← P],active,passive,TRUE,After Immigration did previously,the student was questioned by Customs,After Immigration did previously%2C the student was questioned by Customs.
1,3,72,American English,filler,6,D,upper-bound elliptical,NA,NA,NA,,,This is fascinating%2C it really is.
1,1,72,American English,filler,48,D,lower-bound non-elliptical,NA,NA,NA,,,The author wasn't sure who she heard who ran into.
1,1,72,American English,experimental,11,D,[P ← A],passive,active,TRUE,Before the witness was,the police questioned the suspect,Before the witness was%2C the police questioned the suspect.
1,5,72,American English,filler,27,D,upper-bound non-elliptical,NA,NA,NA,,,Stop me when my time is up!
1,5,72,American English,filler,36,D,upper-bound non-elliptical,NA,NA,NA,,,You enjoy Action TV shows while I prefer documentaries.
1,1,72,American English,experimental,8,D,[A ← A],active,active,FALSE,Before the lawyer did,the policeman’s question surprised the witness,Before the lawyer did%2C the policeman’s question surprised the witness.
1,4,72,American English,filler,5,D,upper-bound elliptical,NA,NA,NA,,,The lawyer became angry and he shouldn't have.
1,1,72,American English,filler,15,D,lower-bound elliptical,NA,NA,NA,,,Beth's mother invited more people to her wedding than were by Beth herself.
1,1,72,American English,experimental,2,D,[A ← P],active,passive,TRUE,Before the lawyer did,the report was first read by the judge,Before the lawyer did%2C the report was first read by the judge.
1,1,72,American English,filler,43,D,lower-bound non-elliptical,NA,NA,NA,,,Who did the press secretary ask a question before we interviewed?
1,4,72,American English,filler,12,D,upper-bound elliptical,NA,NA,NA,,,Mr. Jones lost his wallet and he has no idea where.
1,1,72,American English,experimental,19,D,[P ← A],passive,active,TRUE,After the appetizer was already,the customer praised the dessert,After the appetizer was already%2C the customer praised the dessert.
17,2,49,American English,filler,38,B,lower-bound non-elliptical,NA,NA,NA,,,Whose didn't you get email?
17,3,49,American English,experimental,22,B,[A ← A],active,active,FALSE,After Sandra did already,Kate revealed the secret recipe,After Sandra did already%2C Kate revealed the secret recipe.
17,5,49,American English,filler,10,B,upper-bound elliptical,NA,NA,NA,,,If you really want to%2C we can get some ice cream on the way.
17,4,49,American English,filler,20,B,lower-bound elliptical,NA,NA,NA,,,Does he understand why and who didn't?
17,4,49,American English,experimental,17,B,[P ← A],passive,active,TRUE,After the lead singer herself was earlier,the audience booed the guitarist,After the lead singer herself was earlier%2C the audience booed the guitarist.
17,2,49,American English,filler,41,B,lower-bound non-elliptical,NA,NA,NA,,,The police found the painting that the journalist claimed who stole.
17,5,49,American English,filler,28,B,upper-bound non-elliptical,NA,NA,NA,,,Sometimes Susan has a hard time keeping up in class.
17,4,49,American English,experimental,24,B,[A ← P],active,passive,TRUE,After the professor did already,the local writers were criticized by Tom,After the professor did already%2C the local writers were criticized by Tom.
17,5,49,American English,filler,1,B,upper-bound elliptical,NA,NA,NA,,,The reporter claimed that the decision wasn't made by the president%2C even though it most definitely was.
17,4,49,American English,filler,22,B,lower-bound elliptical,NA,NA,NA,,,That Harry is a fool bothers Dick%2C and that Bill is a fool Sam.
17,4,49,American English,experimental,9,B,[P ← A],passive,active,TRUE,Before the metal workers were,the local business exploited the autoworkers,Before the metal workers were%2C the local business exploited the autoworkers.
17,3,49,American English,filler,43,B,lower-bound non-elliptical,NA,NA,NA,,,Who did the press secretary ask a question before we interviewed?
17,3,49,American English,filler,14,B,lower-bound elliptical,NA,NA,NA,,,Even in areas where tap water is potable%2C one shouldn't.
17,2,49,American English,experimental,5,B,[P ← A],passive,active,TRUE,Before the Teaching Assistant was,the old schoolmaster praised the student,Before the Teaching Assistant was%2C the old schoolmaster praised the student.
17,2,49,American English,filler,44,B,lower-bound non-elliptical,NA,NA,NA,,,The man wondered whether is worth reading what for him.
17,5,49,American English,filler,25,B,upper-bound non-elliptical,NA,NA,NA,,,I can't hear the announcement but I don't care.
17,5,49,American English,experimental,7,B,[P ← P],passive,passive,FALSE,Before her sisters were,Susan was offered a loan by the bank,Before her sisters were%2C Susan was offered a loan by the bank.
17,5,49,American English,filler,33,B,upper-bound non-elliptical,NA,NA,NA,,,Most readers didn't expect the final plot twist.
17,5,49,American English,filler,12,B,upper-bound elliptical,NA,NA,NA,,,Mr. Jones lost his wallet and he has no idea where.
17,4,49,American English,experimental,23,B,[P ← P],passive,passive,FALSE,After the records office was previously,the library was called by the department head,After the records office was previously%2C the library was called by the department head.
17,5,49,American English,filler,8,B,upper-bound elliptical,NA,NA,NA,,,Somebody else should take out the garbage because I can't today.
17,3,49,American English,filler,24,B,lower-bound elliptical,NA,NA,NA,,,Hailey melted the copper vase%2C and the magnesium one did%2C too.
17,5,49,American English,experimental,10,B,[A ← A],active,active,FALSE,Before the TV networks did,the newspaper interviewed the Mayor,Before the TV networks did%2C the newspaper interviewed the Mayor.
17,5,49,American English,filler,5,B,upper-bound elliptical,NA,NA,NA,,,The lawyer became angry and he shouldn't have.
17,5,49,American English,filler,4,B,upper-bound elliptical,NA,NA,NA,,,Some guests brought drinks to the party although they didn't have to.
17,4,49,American English,experimental,19,B,[P ← P],passive,passive,FALSE,After the appetizer was already,the dessert was praised by the customer,After the appetizer was already%2C the dessert was praised by the customer.
17,4,49,American English,filler,23,B,lower-bound elliptical,NA,NA,NA,,,Joe was murdered%2C but we don't know who.
17,5,49,American English,filler,11,B,upper-bound elliptical,NA,NA,NA,,,John knew he would fall asleep eventually%2C but he didn't know when.
17,2,49,American English,experimental,13,B,[P ← A],passive,active,TRUE,After Jill was already,Bill pushed the new girl again,After Jill was already%2C Bill pushed the new girl again.
